age_resp,asset_value,bank,base_age,busia,child,child_age,child_female,connected,connected_r,connected_rate,educ,electric_lighting,emi,energy_spending,energyspending,female,fraction_employed_all,gridelec_spending,hhid,hours_worked,housing,iron,kerosene_spending,knowledge_index,life_index,market,metered,mobilephone,moved,nemi,number_appliances,percapcons,population,r_crime_index,radio,reppid,round2,sibs,siteno,solar_shs,st_score_kcpe,st_studenttest,survey,symptoms_index,television,tot_hh_month_earn,transearly,treat_full,treat_low,treat_med,treated_all
77,1275.2501,1,75,1,0,,,1,,9.333333,0,1,-.75918752,14.424946,25.341955,0,0,.13619249,19,14,-.66418463,1,8.9095259,1.9510221,.14501943,0,,1,0,.81637794,4,159.33202,657,,1,2408.19,0,0,2408,0,,,08jun2016,-.40651551,1,,0,0,0,0,0
91,63.851608,0,89,1,0,,,0,,9.333333,0,0,-.91828871,1.2727894,1.9493811,0,50,0,20,19,-.57668519,0,1.2727894,-.84102887,-.1973619,0,,0,0,-.69817781,0,72.860123,657,,0,2408.20,0,0,2408,0,,,08jun2016,-.40651551,0,,0,0,0,0,0
59,398.91571,0,62,1,0,,,0,,9.333333,1,0,-.60841262,2.969842,4.8734527,1,50,0,23,30,-.57668519,0,2.969842,-.10151588,1.5145447,0,,0,0,-.11483131,0,114.97248,657,,0,2408.23,0,3,2408,0,,,08jun2016,-1.6506767,0,,0,0,0,0,0
29,305.79474,0,79,1,0,,,0,,9.333333,0,0,2.0053086,2.969842,.97469056,0,100,0,24,80,-.57668519,0,.8485263,.83920795,1.8569261,0,,0,0,1.5071275,0,512.5155,657,,0,2408.24,0,0,2408,0,,,08jun2016,.42292529,0,,0,0,0,0,0
36,1398.6635,0,34,1,0,,,0,,9.333333,0,0,-.71042597,11.455104,6.8228335,1,,0,25,34,-.66418463,0,2.1213157,.72726882,.14501943,0,,1,0,.12299946,3,13.760267,657,,0,2408.25,0,,2408,0,,,08jun2016,-.8212359,1,,0,0,0,0,0
82,791.95782,0,94,1,0,,,1,,2.4691358,0,1,-1.2289907,0,2.4367263,1,33.333336,0,11,3.5,-.57668519,0,0,-.47259843,-1.2245059,0,01mar2015,1,0,-.78589612,1,57.350948,418,,0,2501.11,0,4,2501,0,,,15aug2016,-.40651551,0,,0,1,0,0,1
19,52.764191,0,,1,0,,,1,,2.4691358,0,1,-.50841171,3.4648156,3.4114168,1,0,3.4648156,12,21,-.57668519,0,0,-.46994632,-1.2245059,0,01mar2015,0,0,-.66929662,0,133.02437,418,,0,2501.12,0,0,2501,0,,,15aug2016,.42292529,0,,0,1,0,0,1
33,1334.944,0,36,1,0,,,1,,2.4691358,0,1,-.94907737,0,3.8987622,1,0,0,13,35,-.57668519,0,0,-.47259843,-.88212454,0,01mar2015,0,0,-1.3067102,1,98.334763,418,,1,2501.13,0,1,2501,0,,,15aug2016,-1.2359563,0,,0,1,0,0,1
67,118.59569,0,65,1,0,,,1,,2.4691358,0,0,-.71293497,.42426315,.97469056,1,0,2.0273573,14,62,-.57668519,0,.42426315,-.84102887,1.8569261,0,02mar2015,0,0,.43994993,0,56.578789,418,,0,2501.14,0,2,2501,0,,,15aug2016,.0082048997,0,,0,1,0,0,1
39,1416.2516,0,37,1,0,,,1,,2.4691358,0,1,.15861616,7.2596135,11.208941,1,66.666672,7.2596135,15,0,-.57668519,1,0,.39869711,.82978207,0,23feb2015,1,0,.87997526,3,60.147549,418,,0,2501.15,0,3,2501,0,,,22aug2016,.42292529,1,,0,1,0,0,1
39,1116.8585,1,40,1,0,,,1,,2.4691358,0,1,-.64980757,13.010736,2.4367263,1,0,9.8994732,17,26,-.57668519,0,2.1213157,-.84102887,1.8569261,0,21sep2015,1,0,.43994993,1,50.091335,418,,0,2501.17,0,2,2501,0,,,15aug2016,.0082048997,0,,0,1,0,0,1
54,1332.8979,0,52,1,0,,,1,,2.4691358,0,1,.32379088,6.3639474,1.4620358,1,25,0,18,80,-.57668519,0,2.1213157,-.84102887,1.8569261,0,01mar2015,1,0,.64034253,3,53.721138,418,,1,2501.18,0,2,2501,0,,,15aug2016,.42292529,1,,0,1,0,0,1
54,2926.5479,0,45,1,0,,,1,,2.4691358,0,1,.13678358,1.2727894,13.158321,0,50,0,19,66,-.57668519,0,1.2727894,-.029435376,1.8569261,0,23feb2015,1,0,.41105297,1,73.553085,418,,0,2501.19,0,1,2501,0,,,15aug2016,-.40651551,0,,0,1,0,0,1
44,179.27946,0,42,1,0,,,1,,2.4691358,0,1,-.0032906823,5.5154204,8.2848692,0,100,0,23,39,-.57668519,0,2.5455787,-.84102887,-.53974324,0,23feb2015,1,0,-.17712843,2,22.927179,418,,1,2501.23,0,3,2501,0,,,15aug2016,.83764571,0,,0,1,0,0,1
28,1298.7449,1,33,1,0,,,1,,2.4691358,0,1,1.1156701,18.149033,12.670978,1,50,3.2998245,24,80,-.57668519,0,2.1213157,-.10151588,.14501943,0,27feb2015,1,0,.37087515,2,144.58594,418,,1,2501.24,0,4,2501,0,,,15aug2016,.83764571,0,,0,1,0,0,1
77,1926.1404,0,64,1,0,,,1,,2.4691358,0,1,.24359694,.8485263,4.8734527,0,25,0,25,54,1.7684222,0,.8485263,1.2274817,.14501943,0,28may2015,1,0,.4695282,1,51.180275,418,,0,2501.25,0,2,2501,0,,,15aug2016,.0082048997,0,,0,1,0,0,1
34,798.78839,1,24,1,0,,,1,,2.4691358,0,0,.16765894,2.1213157,1.9493811,0,100,0,26,36,1.7684222,0,2.1213157,-.84102887,.14501943,0,27feb2015,1,0,-.38724232,1,133.31027,418,,0,2501.26,0,3,2501,0,,,15aug2016,.0082048997,0,,0,1,0,0,1
40,3804.2024,0,38,1,0,,,1,,2.4691358,0,1,.65775901,6.5666504,.48734528,1,50,6.5666504,27,30,-.57668519,1,0,-.47259843,.82978207,0,27feb2015,1,0,-.77680701,5,62.292286,418,,1,2501.27,0,6,2501,0,,,15aug2016,-.8212359,1,,0,1,0,0,1
19,3184.7266,1,52,1,0,,,1,,2.4691358,1,1,-.32933667,2.6398594,7.3101792,0,0,2.6398594,28,32,-.57668519,0,0,-.84102887,-.53974324,0,23feb2015,1,0,-1.8217828,2,38.966801,418,,1,2501.28,0,4,2501,0,,,15aug2016,-1.6506767,0,,0,1,0,0,1
66,1012.7161,0,64,1,0,,,1,,2.4691358,0,1,-.25062218,4.2426314,1.4620358,0,0,2.0273573,29,36,-.57668519,0,4.2426314,1.6886026,-.53974324,0,23feb2015,0,0,.90498239,1,198.05545,418,,1,2501.29,0,1,2501,0,,,15aug2016,.83764571,0,,0,1,0,0,1
63,4230.8037,1,61,1,0,,,0,,4.5454545,1,0,1.1756166,2.5455787,2.4367263,1,33.333336,0,11,80,1.7684222,1,2.1213157,1.2274817,1.5145447,0,,1,0,1.32891,5,213.36455,338,,1,2502.11,0,2,2502,0,,,26jun2016,.0082048997,1,,1,0,0,0,0
51,2347.0662,0,42,1,0,,,0,,4.5454545,1,0,.12273538,10.606579,5.3607984,0,0,0,12,42,1.7684222,0,4.2426314,1.5627484,.14501943,0,,1,0,1.5333711,3,188.88194,338,,1,2502.12,0,4,2502,0,,,23aug2016,.0082048997,1,,1,0,0,0,0
52,321.63388,0,51,1,0,,,0,,4.5454545,0,0,-.10388022,0,2.9240716,1,100,0,13,42,-.57668519,0,0,-.10151588,.82978207,0,,1,0,.32865155,2,22.570799,338,,0,2502.13,0,5,2502,0,,,24jun2016,.83764571,0,,1,0,0,0,0
23,3878.0032,1,55,1,0,,,1,,4.5454545,1,1,1.49612,52.090084,13.401995,0,100,3.2998245,14,8,1.7684222,1,0,2.6605272,.82978207,0,,1,0,2.2916577,8,438.42786,338,,1,2502.14,0,1,2502,0,,,24jun2016,1.2523661,1,,1,0,0,0,0
21,1259.213,1,61,1,0,,,0,,4.5454545,1,0,-.79069513,11.879368,12.670978,0,0,0,15,7,-.57668519,1,0,1.4193134,-.1973619,0,,1,0,1.1955887,3,160.34177,338,,1,2502.15,0,1,2502,0,,,24jun2016,1.2523661,0,,1,0,0,0,0
86,74.543037,0,84,1,0,,,0,,4.5454545,0,0,-1.7540146,236.10243,.97469056,1,0,0,16,2,1.7684222,0,.42426315,-.84102887,1.8569261,0,,0,0,.49484557,0,78.760208,338,,0,2502.16,0,0,2502,0,,,26jun2016,.0082048997,0,,1,0,0,0,0
39,88.40229,0,45,1,0,,,0,,4.5454545,0,0,.84029627,10.55001,7.3101792,1,100,0,18,80,-.57668519,0,0,-.84102887,.14501943,0,,1,0,-.93997079,1,26.067291,338,,0,2502.18,0,4,2502,0,,,24jun2016,-.40651551,0,,1,0,0,0,0
24,1393.9448,1,70,1,0,,,0,,4.5454545,0,0,-.6546393,2.969842,11.208941,0,0,0,20,44,1.7684222,0,2.1213157,-.47259843,-.1973619,0,,1,0,-.22941214,1,41.511791,338,,0,2502.20,0,4,2502,0,,,26jun2016,.83764571,0,,1,0,0,0,0
33,2551.3582,1,33,1,0,,,1,,4.5454545,1,0,1.9228755,51.760101,17.057085,0,100,0,21,57,1.6232474,0,14.84921,2.0768766,.14501943,0,,1,1,1.4783686,4,274.61139,338,,1,2502.21,0,6,2502,1,,,26aug2016,.83764571,1,,1,0,0,0,0
54,3366.1174,1,52,1,0,,,0,,4.5454545,0,0,.19518013,0,12.183632,1,0,0,22,56,1.7684222,0,0,1.9510221,-1.2245059,0,,0,0,-.15011331,1,142.94518,338,,0,2502.22,0,4,2502,1,,,24jun2016,-1.2359563,1,,1,0,0,0,0
64,956.22308,0,62,1,0,,,0,,4.5454545,0,0,-1.6215975,2.1213157,3.6550896,0,0,0,23,20,-.57668519,0,2.1213157,-.47259843,-.53974324,0,,0,0,-.29912972,0,19.204977,338,,0,2502.23,0,2,2502,0,,,24jun2016,.83764571,0,,1,0,0,0,0
72,851.45367,0,80,1,0,,,0,,4.5454545,0,0,-1.1342626,1.6970526,6.8228335,1,50,0,24,0,1.7684222,0,.8485263,-.84102887,-1.2245059,0,,1,0,-.84676099,1,48.124447,338,,0,2502.24,0,5,2502,0,,,24jun2016,-.8212359,0,,1,0,0,0,0
52,102.65754,0,50,1,0,,,0,,4.5454545,1,0,-.57782596,.42426315,4.8734527,1,25,0,25,38,-.57668519,0,0,-.084324636,1.8569261,0,,1,0,1.0678331,1,44.800617,338,,0,2502.25,0,5,2502,0,,,24jun2016,1.2523661,0,,1,0,0,0,0
20,323.6138,0,51,1,0,,,0,,4.5454545,0,0,-.45555416,1.6970526,4.8734527,1,100,0,28,22,-.43151027,0,1.2727894,-.84102887,-1.2245059,0,,1,0,-1.1597627,1,16.73671,338,,0,2502.28,0,1,2502,0,,,24jun2016,1.2523661,0,,1,0,0,0,0
33,1638.6267,0,31,1,0,,,1,,1.1904762,0,1,1.4026209,3.9597893,5.8481431,1,100,3.9597893,11,80,-.57668519,0,0,-.10151588,-.53974324,0,29oct2014,1,0,1.1684343,3,79.789749,506,,0,2503.11,0,3,2503,0,,,26aug2016,.42292529,1,,1,0,1,0,1
33,1261.6549,0,40,1,0,,,0,,1.1904762,0,0,.40096629,0,0,1,33.333336,0,12,68,-.57668519,0,0,.35618624,1.8569261,0,,1,0,1.7590557,2,49.167381,506,,0,2503.12,0,3,2503,1,,,26aug2016,1.2523661,0,,1,0,1,0,1
18,637.62506,0,62,1,0,,,0,,1.1904762,0,0,.062974326,16.546263,2.4367263,0,50,0,13,37,-.57668519,0,4.2426314,.21944614,1.8569261,0,,1,0,1.0918052,2,267.94574,506,,1,2503.13,0,1,2503,0,,,26aug2016,.0082048997,0,,1,0,1,0,1
76,157.40163,0,81,1,0,,,0,,1.1904762,0,0,.43864906,2.1213157,14.620358,0,100,0,15,61,-.57668519,0,2.1213157,-.47259843,-1.2245059,0,,0,0,-1.1323216,0,42.270748,506,,0,2503.15,0,0,2503,0,,,29sep2016,-.8212359,0,,1,0,1,0,1
48,163.93527,0,41,1,0,,,0,,1.1904762,0,0,.1565112,3.3941052,1.9493811,0,20,0,16,80,-.43151027,0,2.1213157,.6914525,-.53974324,0,,1,0,.088985972,1,83.551552,506,,0,2503.16,0,3,2503,0,,,25aug2016,1.2523661,0,,1,0,1,0,1
57,1117.7826,0,55,1,0,,,0,,1.1904762,0,0,.53554618,0,6.8228335,1,33.333336,0,17,60,1.6232474,0,0,-.84102887,.14501943,0,,1,0,-.047415279,1,85.562386,506,,0,2503.17,0,5,2503,0,,,25aug2016,.42292529,0,,1,0,1,0,1
66,637.32813,0,64,1,0,,,0,,1.1904762,0,0,-.89230651,.8485263,9.7469053,1,0,0,18,47,-.57668519,0,.8485263,-.46994632,1.5145447,0,,0,0,.79364526,0,66.359467,506,,0,2503.18,0,1,2503,0,,,27aug2016,.42292529,0,,1,0,1,0,1
51,1135.7335,0,49,1,0,,,0,,1.1904762,0,0,-.70662969,13.859262,3.4114168,1,0,0,22,35,-.57668519,0,0,-.47259843,-.88212454,0,,1,0,-.96688306,2,37.110649,506,,1,2503.22,0,2,2503,0,,,26aug2016,-.8212359,0,,1,0,1,0,1
46,291.83646,0,44,1,0,,,0,,1.1904762,0,0,-.59996313,4.6668944,5.3607984,0,50,0,23,44,-.57668519,0,2.969842,-.84102887,-1.2245059,0,,1,0,-2.124712,2,24.938423,506,,1,2503.23,0,4,2503,0,,,26aug2016,-1.2359563,0,,1,0,1,0,1
52,409.8382,0,50,1,0,,,0,,1.1904762,0,0,-.80835855,0,9.2595596,1,0,0,24,31,-.57668519,0,0,-.47259843,-.53974324,0,,1,0,-1.4026227,2,160.45065,506,,1,2503.24,0,2,2503,1,,,25aug2016,-2.065397,0,,1,0,1,0,1
18,536.48541,0,40,1,0,,,0,,1.1904762,0,0,.59654075,8.4852629,3.4114168,0,100,0,28,70.5,-.43151027,0,8.4852629,-.84102887,1.8569261,0,,1,0,.25839072,1,85.788834,506,,0,2503.28,0,4,2503,0,,,26aug2016,1.2523661,0,,1,0,1,0,1
44,3674.6843,0,42,1,0,,,1,,1.1904762,0,1,1.1161606,3.1348331,3.4114168,1,40,3.1348331,30,60,-.57668519,0,0,.28675792,1.1721634,0,,1,0,1.3220073,3,55.140064,506,,1,2503.30,0,5,2503,0,,,25aug2016,.42292529,1,,1,0,1,0,1
47,2461.5369,1,45,1,0,,,1,,1.1904762,1,1,2.2629962,24.890102,7.3101792,1,100,7.9195786,31,37,1.6232474,0,0,.28675792,.14501943,0,29oct2014,1,0,.69792324,5,187.33104,506,,1,2503.31,0,4,2503,0,,,26aug2016,.83764571,1,,1,0,1,0,1
36,115.62585,0,34,1,0,,,0,,1.1904762,0,1,.93368191,5.0911574,2.4367263,1,100,0,33,80,-.57668519,0,2.1213157,-.84102887,.14501943,0,,1,0,-.84898579,1,117.67833,506,,0,2503.33,0,1,2503,0,,,28aug2016,-1.2359563,0,,1,0,1,0,1
43,1265.2517,0,51,1,0,,,0,,1.0309278,0,0,-.19373958,7.2124729,4.3861074,1,0,0,11,80,-.57668519,1,4.2426314,-.84102887,-1.2245059,0,,1,0,-1.5889218,2,22.691393,591,,0,2504.11,0,7,2504,0,,,21jun2016,-1.2359563,0,,1,0,0,0,0
50,169.47899,1,44,1,0,,,0,,1.0309278,0,0,-1.256632,2.5455787,5.3607984,0,0,0,12,24,-.57668519,0,1.2727894,-.46994632,-1.2245059,0,,1,0,-1.4159715,2,62.459488,591,,1,2504.12,0,3,2504,0,,,21jun2016,-1.2359563,0,,1,0,0,0,0
64,92.164101,0,62,1,0,,,1,,1.0309278,0,1,-.70637786,12.303631,5.3607984,1,66.666672,.13619249,13,15,-.57668519,0,5.9396839,.46812546,-.1973619,0,,1,1,.53558266,1,72.909622,591,,0,2504.13,0,1,2504,0,,,05oct2016,.83764571,0,,1,0,0,0,0
63,900.06006,0,61,1,0,,,0,,1.0309278,0,0,-1.0756142,3.3941052,5.8481431,1,0,0,14,32,-.57668519,0,3.3941052,-.84102887,1.8569261,0,,1,0,-.50711763,1,52.046478,591,,0,2504.14,0,2,2504,0,,,21jun2016,-2.065397,0,,1,0,0,0,0
48,419.14374,0,46,1,0,,,0,,1.0309278,0,0,.68643492,2.1213157,5.3607984,1,66.666672,0,15,80,-.57668519,0,1.6970526,-.84102887,-.88212454,0,,1,0,-1.0080975,1,18.816069,591,,0,2504.15,0,8,2504,0,,,21jun2016,.42292529,0,,1,0,0,0,0
64,1879.679,0,61,1,0,,,0,,1.0309278,0,0,-1.311408,0,9.7469053,0,0,0,16,15,-.66418463,0,0,-.84102887,1.8569261,0,,1,0,.35141197,2,93.472237,591,,1,2504.16,0,4,2504,0,,,21jun2016,.83764571,0,,1,0,0,0,0
66,643.06976,0,64,1,0,,,0,,1.0309278,0,0,-.37551132,.42426315,2.4367263,1,100,0,17,6,-.57668519,0,0,-.84102887,-1.2245059,0,,1,0,-.94487488,1,63.665985,591,,0,2504.17,0,3,2504,0,,,21jun2016,.0082048997,0,,1,0,0,0,0
68,685.67047,0,66,1,0,,,0,,1.0309278,0,0,-.53727752,5.5154209,.97469056,1,100,0,19,0,-.57668519,0,1.2727894,-.84102887,1.8569261,0,,0,0,-.30672505,0,127.8022,591,,0,2504.19,0,0,2504,0,,,21jun2016,-1.6506767,0,,1,0,0,0,0
60,2893.3848,0,46,1,0,,,0,,1.0309278,0,0,-.27938128,0,45.71299,0,0,0,20,80,-.57668519,0,0,1.2274817,-1.2245059,0,,1,0,.82093406,3,24.524956,591,,1,2504.20,0,2,2504,1,,,21jun2016,1.2523661,1,,1,0,0,0,0
63,1178.7632,0,61,1,0,,,0,,1.0309278,0,0,-.48357868,1.2727894,5.3607984,0,50,0,21,12,-.57668519,0,1.2727894,-.84102887,1.8569261,0,,1,0,.89563072,2,221.92308,591,,1,2504.21,0,1,2504,0,,,21jun2016,.83764571,0,,1,0,0,0,0
32,532.78967,0,29,1,0,,,0,,1.0309278,0,0,-.01154581,4.242631,8.7722139,1,100,0,22,33,-.57668519,0,2.969842,-.84102887,1.8569261,0,,1,0,-1.5643302,2,39.978035,591,,1,2504.22,0,5,2504,0,,,21jun2016,-2.8948379,0,,1,0,0,0,0
32,1605.2655,0,30,1,0,,,0,,1.0309278,0,0,1.024012,4.2426314,2.9240716,1,100,0,25,59,-.57668519,0,4.2426314,-.47259843,.14501943,0,,1,0,.8981024,3,216.29689,591,,1,2504.25,0,2,2504,0,,,21jun2016,.42292529,1,,1,0,0,0,0
34,494.77563,1,43,1,0,,,0,,1.0309278,0,0,.76924068,1.2727894,5.8481431,1,100,0,26,80,-.57668519,0,0,.35618624,-.88212454,0,,1,0,-.45056108,2,47.364731,591,,1,2504.26,0,4,2504,0,,,21jun2016,-.40651551,0,,1,0,0,0,0
42,621.62085,0,35,1,0,,,0,,1.0309278,0,0,-1.1498203,3.3941052,2.9240716,0,0,0,27,30,-.57668519,0,2.1213157,2.8238056,.14501943,0,,1,0,1.9786408,2,61.897446,591,,1,2504.27,0,6,2504,0,,,21jun2016,1.2523661,0,,1,0,0,0,0
52,1156.1265,1,50,1,0,,,0,,1.0309278,0,0,-.48435324,2.1213155,5.3607984,0,25,0,28,24,-.57668519,0,1.2727894,.099695101,1.8569261,0,,1,0,.8150242,1,67.761894,591,,0,2504.28,0,4,2504,0,,,21jun2016,.42292529,0,,1,0,0,0,0
69,72.068161,0,67,1,0,,,0,,5,0,0,-.89329082,0,2.4367263,1,0,0,11,33,-.57668519,0,0,-.47259843,1.8569261,0,,0,0,.62425691,0,95.602509,394,,0,2505.11,0,1,2505,0,,,01jul2016,.0082048997,0,,0,0,0,0,0
24,554.7005,0,23,1,0,,,0,,5,0,0,-1.4048665,19.091843,10.965268,1,0,0,12,32,-.57668519,0,8.4852629,-.84102887,-1.2245059,0,,1,0,-.86267346,1,15.377182,394,,0,2505.12,0,5,2505,1,,,01jul2016,1.2523661,0,,0,0,0,0,0
34,1821.3051,1,32,1,0,,,0,,5,0,0,1.1795617,0,13.401995,1,100,0,13,71,-.57668519,0,0,-.084324636,.14501943,0,,1,0,.77197284,3,187.52077,394,,1,2505.13,0,3,2505,1,,,01jul2016,1.2523661,1,,0,0,0,0,0
43,456.95969,1,41,1,0,,,0,,5,0,0,.58828801,7.6367364,19.688747,1,75,0,14,80,-.57668519,1,4.2426314,-.46994632,-1.2245059,0,,1,0,-1.3347675,3,24.389002,394,,1,2505.14,0,5,2505,0,,,01jul2016,.42292529,0,,0,0,0,0,0
71,425.6774,0,68,1,0,,,0,,5,0,0,-.89802295,5.9396839,5.8481431,1,33.333336,0,15,36,-.57668519,0,4.2426314,-.84102887,1.8569261,0,,1,0,.69523817,2,38.602005,394,,1,2505.15,0,7,2505,0,,,01jul2016,.42292529,0,,0,0,0,0,0
18,1289.4063,0,50,1,0,,,0,,5,0,0,.13404518,5.5154204,2.4367263,1,75,0,16,30,-.57668519,0,2.969842,.21944614,1.8569261,0,,1,0,.8068738,2,86.186798,394,,0,2505.16,0,8,2505,0,,,01jul2016,-.40651551,1,,0,0,0,0,0
33,3494.4148,0,31,1,0,,,0,,5,1,0,1.563849,2.1213157,4.3861074,1,100,0,17,73.5,1.6232474,0,0,.83920795,1.8569261,0,,1,0,1.5767323,2,96.951477,394,,0,2505.17,0,3,2505,1,,,01jul2016,.0082048997,1,,0,0,0,0,0
32,738.53369,1,46,1,0,,,0,,5,1,0,.98981553,2.1213157,5.8481431,1,66.666672,0,18,80,-.57668519,0,2.1213157,-.45275503,-1.2245059,0,,1,0,-1.2647235,1,285.65918,394,,0,2505.18,0,2,2505,0,,,01jul2016,.0082048997,0,,0,0,0,0,0
26,1517.4902,1,38,1,0,,,0,,5,1,0,-.36683795,.084852621,2.4367263,1,50,0,22,46,-.57668519,0,0,-.84102887,.48740077,0,,1,0,.34203708,2,60.708519,394,,1,2505.22,0,4,2505,0,,,01jul2016,.83764571,0,,0,0,0,0,0
24,2383.7603,0,44,1,0,,,0,,5,0,0,.83641309,4.2426314,2.9240716,0,33.333336,0,23,46,-.57668519,0,4.2426314,2.3806474,1.1721634,0,,1,0,1.7206806,4,111.80218,394,,1,2505.23,0,1,2505,0,,,19sep2016,.0082048997,1,,0,0,0,0,0
31,1584.3774,0,56,1,0,,,0,,5,0,0,-.21497005,25.455788,3.8987622,1,33.333336,0,24,59,-.57668519,0,12.727894,-.47259843,1.8569261,0,,1,0,-1.3310556,3,22.570799,394,,1,2505.24,0,1,2505,0,,,01jul2016,-4.138999,1,,0,0,0,0,0
81,1149.9229,,86,1,0,,,0,,5,0,0,.58425683,4.2426314,2.9240716,1,0,0,25,0,1.7684222,0,4.2426314,-.84102887,-1.2245059,0,,0,0,-1.549822,0,805.44586,394,,0,2505.25,0,2,2505,0,,,01jul2016,.0082048997,0,,0,0,0,0,0
76,1327.5854,1,74,1,0,,,0,,5,0,0,-.76646298,0,8.2848692,1,0,0,27,20,1.7684222,1,0,1.2274817,.14501943,0,,1,0,1.0679417,6,110.81754,394,,1,2505.27,0,2,2505,1,,,01jul2016,.83764571,1,,0,0,0,0,0
30,394.59299,1,34,1,0,,,0,,5,0,0,.91869229,.8485263,1.4620358,1,100,0,28,80,-.57668519,0,0,.63921547,1.8569261,0,,1,0,1.610884,1,37.716991,394,,0,2505.28,0,5,2505,0,,,12oct2016,.83764571,0,,0,0,0,0,0
54,1942.8705,1,52,1,0,,,1,,0,0,1,-.28239474,5.3221455,15.107703,0,28.57143,3.2008297,11,72,-.57668519,0,2.1213157,.28675792,1.8569261,0,28feb2015,1,0,1.385681,2,29.655994,550,,0,2506.11,0,7,2506,0,,,13jun2016,.83764571,1,,1,1,0,0,1
48,619.90497,1,46,1,0,,,1,,0,0,1,.060095366,.8485263,1.7057084,1,50,0,12,73,-.57668519,0,.8485263,-.84102887,-.1973619,0,28feb2015,1,0,-.52729028,3,30.397678,550,,0,2506.12,0,3,2506,0,,,13jun2016,.42292529,1,,1,1,0,0,1
47,298.07312,1,45,1,0,,,1,,0,0,1,-.1906552,11.973648,2.9240716,1,0,9.8994732,13,80,-.57668519,0,.42426315,.28675792,-.88212454,0,23feb2015,1,0,-.53900439,2,68.444954,550,,1,2506.13,0,8,2506,0,,,13jun2016,-.40651551,0,,1,1,0,0,1
78,156.0157,0,66,1,0,,,1,,0,0,0,-1.8772833,4.0069294,3.8987622,0,0,2.3098769,15,0,-.57668519,0,.8485263,-.47259843,-.88212454,0,23feb2015,1,0,-1.3067102,1,43.29287,550,,0,2506.15,0,1,2506,0,,,13jun2016,-1.2359563,0,,1,1,0,0,1
55,1078.6465,0,86,1,0,,,1,,0,0,1,-.12347369,.42426315,2.4367263,1,33.333336,0,17,66,-.57668519,0,.42426315,-.47259843,-.53974324,0,28feb2015,0,0,-.10266833,1,25.012669,550,,1,2506.17,0,3,2506,0,,,23sep2016,-.40651551,0,,1,1,0,0,1
34,239.17126,0,32,1,0,,,1,,0,0,1,.06695684,4.7140346,2.9240716,1,100,1.3199297,18,39,-.57668519,0,.8485263,.28675792,1.8569261,0,28feb2015,1,0,.38388434,1,68.034126,550,,0,2506.18,0,3,2506,0,,,13jun2016,-.8212359,0,,1,1,0,0,1
56,450.32706,1,54,1,0,,,1,,0,0,1,.54729968,3.1112628,3.4114168,1,60.000004,.98994732,19,80,-.43151027,0,2.1213157,.28675792,-.88212454,0,28feb2015,1,0,.029451963,1,30.44088,550,,0,2506.19,0,3,2506,0,,,13jun2016,1.2523661,0,,1,1,0,0,1
56,74.345047,0,54,1,0,,,1,,0,0,1,-.97593898,2.969842,2.9240716,1,0,0,20,48,-.57668519,0,2.969842,-.84102887,1.8569261,0,28feb2015,0,0,-1.3162338,0,60.81411,550,,0,2506.20,0,3,2506,0,,,13jun2016,-2.065397,0,,1,1,0,0,1
76,730.48212,0,39,1,0,,,1,,0,0,1,-1.5079,2.969842,3.4114168,0,0,0,21,8,-.57668519,0,.8485263,.39869711,-.88212454,0,28feb2015,1,0,-2.0322073,2,28.442423,550,,1,2506.21,0,6,2506,0,,,13jun2016,-2.8948379,0,,1,1,0,0,1
54,1635.6567,0,80,1,0,,,1,,0,0,1,.054887321,.63639468,8.2848692,1,50,2.0273573,23,57,-.57668519,0,.63639468,-.84102887,1.1721634,0,28feb2015,1,0,-.60898548,2,90.609879,550,,1,2506.23,0,3,2506,0,,,13jun2016,-.40651551,0,,1,1,0,0,1
91,113.94293,0,89,1,0,,,1,,0,0,1,-1.7375585,3.2998245,2.4367263,0,0,3.2998245,26,0,-.57668519,0,0,-.84102887,-1.2245059,0,28feb2015,0,0,-1.8505667,0,37.914982,550,,0,2506.26,0,0,2506,0,,,21sep2016,-1.6506767,0,,1,1,0,0,1
54,3819.9429,0,58,1,0,,,1,,0,0,1,-.081387483,4.3689675,11.696286,1,100,2.8840466,27,35,-.57668519,0,1.0606579,-.84102887,-.1973619,0,23feb2015,1,0,-1.554644,1,69.514099,550,,0,2506.27,0,2,2506,0,,,13jun2016,-2.065397,0,,1,1,0,0,1
66,498.83444,0,64,1,0,,,1,,0,0,0,-1.7069899,0,2.4367263,0,0,0,28,3,-.57668519,0,0,-.84102887,.14501943,0,23feb2015,1,0,-.74243021,1,21.523567,550,,0,2506.28,0,3,2506,0,,,13jun2016,-.40651551,0,,1,1,0,0,1
38,1385.7612,0,44,1,0,,,1,,0,0,1,1.0135814,5.9396839,8.7722149,1,50,2.969842,30,80,-.57668519,0,.8485263,-.84102887,-.53974324,0,23feb2015,1,0,-1.1189045,1,62.36668,550,,0,2506.30,0,6,2506,0,,,13jun2016,-.8212359,0,,1,1,0,0,1
76,554.96448,0,74,1,0,,,1,,0,0,1,-1.1963941,5.5154204,2.4367263,0,33.333336,2.969842,31,6,-.57668519,0,2.5455787,-.46994632,1.8569261,0,28feb2015,1,0,1.6576499,2,61.566471,550,,1,2506.31,0,3,2506,0,,,13jun2016,.83764571,0,,1,1,0,0,1
